Public Works and Government Services,Shared Services Canada,Utilities, Materials and Supplies,9446000
Public Works and Government Services,Shared Services Canada,Acquistion of Machinery and Equipment,185661000
Transport,Transport Department,Personnel,505410000
Transport,Transport Department,Transportation and Communications,21621000
Transport,Transport Department,Information,2860000
Transport,Transport Department,Professional and Special Services,106735000
Transport,Transport Department,Rentals,8643000
Transport,Transport Department,Repair and Maintenance,13496000
Transport,Transport Department,Utilities, Materials and Supplies,15964000
Transport,Transport Department,Acquisition of Land, Buildings and Works,37963000
Transport,Transport Department,Acquistion of Machinery and Equipment,18242000
Transport,Transport Department,Transfer Payments,607972000
Transport,Canadian Transportation Agency,Personnel,24726000
Transport,Canadian Transportation Agency,Transportation and Communications,574000
Transport,Canadian Transportation Agency,Information,457000
Transport,Canadian Transportation Agency,Professional and Special Services,1605000
Transport,Canadian Transportation Agency,Rentals,570000
Transport,Canadian Transportation Agency,Repair and Maintenance,45000
Transport,Canadian Transportation Agency,Utilities, Materials and Supplies,225000
Transport,Canadian Transportation Agency,Acquistion of Machinery and Equipment,499000
Transport,Office of Infrastructure of Canada,Personnel,35265000
Transport,Office of Infrastructure of Canada,Transportation and Communications,483000
Transport,Office of Infrastructure of Canada,Information,281000
Transport,Office of Infrastructure of Canada,Professional and Special Services,7903000
Transport,Office of Infrastructure of Canada,Rentals,4906000
Transport,Office of Infrastructure of Canada,Repair and Maintenance,9000
Transport,Office of Infrastructure of Canada,Utilities, Materials and Supplies,74000
Transport,Office of Infrastructure of Canada,Acquistion of Machinery and Equipment,208000
Transport,Office of Infrastructure of Canada,Transfer Payments,3702236000
Transport,Transportation Appeal Tribunal of Canada,Personnel,855000
Transport,Transportation Appeal Tribunal of Canada,Transportation and Communications,114000
Transport,Transportation Appeal Tribunal of Canada,Professional and Special Services,544000
Transport,Transportation Appeal Tribunal of Canada,Rentals,24000
Transport,Transportation Appeal Tribunal of Canada,Repair and Maintenance,6000
Transport,Transportation Appeal Tribunal of Canada,Utilities, Materials and Supplies,27000
Transport,Transportation Appeal Tribunal of Canada,Acquistion of Machinery and Equipment,15000
Treasury Board,Treasury Board Secretariat,Personnel,3103322000
Treasury Board,Treasury Board Secretariat,Transportation and Communications,2582000
Treasury Board,Treasury Board Secretariat,Information,386000
Treasury Board,Treasury Board Secretariat,Professional and Special Services,87364000
Treasury Board,Treasury Board Secretariat,Rentals,2297000
Treasury Board,Treasury Board Secretariat,Repair and Maintenance,1235000
Treasury Board,Treasury Board Secretariat,Utilities, Materials and Supplies,856000
Treasury Board,Treasury Board Secretariat,Acquistion of Machinery and Equipment,4647000
Treasury Board,Treasury Board Secretariat,Transfer Payments,615000
Treasury Board,Canada School of Public Service,Personnel,69684000
Treasury Board,Canada School of Public Service,Transportation and Communications,1961000
Treasury Board,Canada School of Public Service,Information,846000
Treasury Board,Canada School of Public Service,Professional and Special Services,20935000
Treasury Board,Canada School of Public Service,Rentals,2027000
Treasury Board,Canada School of Public Service,Repair and Maintenance,85000
Treasury Board,Canada School of Public Service,Utilities, Materials and Supplies,642000
Treasury Board,Canada School of Public Service,Acquistion of Machinery and Equipment,975000
Treasury Board,Office of the Commissioner of Lobbying,Personnel,2989000
Treasury Board,Office of the Commissioner of Lobbying,Transportation and Communications,59000
Treasury Board,Office of the Commissioner of Lobbying,Information,26000
Treasury Board,Office of the Commissioner of Lobbying,Professional and Special Services,1578000
Treasury Board,Office of the Commissioner of Lobbying,Rentals,52000
Treasury Board,Office of the Commissioner of Lobbying,Utilities, Materials and Supplies,14000
Treasury Board,Office of the Commissioner of Lobbying,Acquistion of Machinery and Equipment,28000
Treasury Board,Office of the Public Sector Integrity Commissioner,Personnel,3961000
Treasury Board,Office of the Public Sector Integrity Commissioner,Transportation and Communications,85000
Treasury Board,Office of the Public Sector Integrity Commissioner,Information,98000
Treasury Board,Office of the Public Sector Integrity Commissioner,Professional and Special Services,1080000
Treasury Board,Office of the Public Sector Integrity Commissioner,Rentals,196000
Treasury Board,Office of the Public Sector Integrity Commissioner,Repair and Maintenance,4000
Treasury Board,Office of the Public Sector Integrity Commissioner,Utilities, Materials and Supplies,28000
Treasury Board,Office of the Public Sector Integrity Commissioner,Acquisition of Land, Buildings and Works,7000
Treasury Board,Office of the Public Sector Integrity Commissioner,Acquistion of Machinery and Equipment,39000
Treasury Board,Office of the Public Sector Integrity Commissioner,Transfer Payments,45000
Veterans Affairs,Veterans Affairs Department,Personnel,295941000
Veterans Affairs,Veterans Affairs Department,Transportation and Communications,26955000
Veterans Affairs,Veterans Affairs Department,Information,4761000
Veterans Affairs,Veterans Affairs Department,Professional and Special Services,369058000
Veterans Affairs,Veterans Affairs Department,Rentals,7072000
Veterans Affairs,Veterans Affairs Department,Repair and Maintenance,7497000
Veterans Affairs,Veterans Affairs Department,Utilities, Materials and Supplies,181657000
Veterans Affairs,Veterans Affairs Department,Acquisition of Land, Buildings and Works,2453000
Veterans Affairs,Veterans Affairs Department,Acquistion of Machinery and Equipment,6584000
Veterans Affairs,Veterans Affairs Department,Transfer Payments,2578929000
Veterans Affairs,Veterans Review and Appeal Board,Personnel,10447000
Veterans Affairs,Veterans Review and Appeal Board,Transportation and Communications,909000
Veterans Affairs,Veterans Review and Appeal Board,Professional and Special Services,355000
Veterans Affairs,Veterans Review and Appeal Board,Rentals,20000
Veterans Affairs,Veterans Review and Appeal Board,Repair and Maintenance,44000
Veterans Affairs,Veterans Review and Appeal Board,Utilities, Materials and Supplies,73000
Veterans Affairs,Veterans Review and Appeal Board,Acquistion of Machinery and Equipment,115000
Western Economic Diversification,Western Economic Diversification,Personnel,40427000
Western Economic Diversification,Western Economic Diversification,Transportation and Communications,1345000
Western Economic Diversification,Western Economic Diversification,Information,254000
Western Economic Diversification,Western Economic Diversification,Professional and Special Services,4207000
Western Economic Diversification,Western Economic Diversification,Rentals,1406000
Western Economic Diversification,Western Economic Diversification,Repair and Maintenance,43000
Western Economic Diversification,Western Economic Diversification,Utilities, Materials and Supplies,261000
Western Economic Diversification,Western Economic Diversification,Acquistion of Machinery and Equipment,292000
Western Economic Diversification,Western Economic Diversification,Transfer Payments,135484000
